"","poly_id","hour","count","mean_count"
"1",50485,"00",3,0.107142857142857
"2",50502,"00",1,0.0357142857142857
"3",50515,"00",2,0.0714285714285714
"4",50523,"00",2,0.0714285714285714
"5",50581,"00",1,0.0357142857142857
"6",50590,"00",1,0.0357142857142857
"7",50632,"00",1,0.0357142857142857
"8",50647,"00",1,0.0357142857142857
"9",50673,"00",3,0.107142857142857
"10",50687,"00",1,0.0357142857142857
"11",50724,"00",2,0.0714285714285714
"12",50746,"00",3,0.107142857142857
"13",50775,"00",1,0.0357142857142857
"14",50792,"00",3,0.107142857142857
"15",50829,"00",1,0.0357142857142857
"16",50851,"00",1,0.0357142857142857
"17",50904,"00",2,0.0714285714285714
"18",50909,"00",1,0.0357142857142857
"19",51209,"00",1,0.0357142857142857
"20",51253,"00",2,0.0714285714285714
"21",51271,"00",3,0.107142857142857
"22",51301,"00",2,0.0714285714285714
"23",51330,"00",1,0.0357142857142857
"24",51363,"00",1,0.0357142857142857
"25",50502,"01",1,0.0357142857142857
"26",50541,"01",2,0.0714285714285714
"27",50647,"01",1,0.0357142857142857
"28",50673,"01",1,0.0357142857142857
"29",50687,"01",2,0.0714285714285714
"30",50724,"01",4,0.142857142857143
"31",50775,"01",2,0.0714285714285714
"32",50792,"01",2,0.0714285714285714
"33",51011,"01",1,0.0357142857142857
"34",51209,"01",1,0.0357142857142857
"35",51271,"01",1,0.0357142857142857
"36",51301,"01",1,0.0357142857142857
"37",50463,"02",1,0.0357142857142857
"38",50502,"02",1,0.0357142857142857
"39",50523,"02",1,0.0357142857142857
"40",50541,"02",2,0.0714285714285714
"41",50632,"02",1,0.0357142857142857
"42",50673,"02",2,0.0714285714285714
"43",50724,"02",2,0.0714285714285714
"44",50746,"02",3,0.107142857142857
"45",50792,"02",1,0.0357142857142857
"46",50851,"02",1,0.0357142857142857
"47",50891,"02",2,0.0714285714285714
"48",51209,"02",1,0.0357142857142857
"49",51271,"02",1,0.0357142857142857
"50",50463,"03",1,0.0357142857142857
"51",50485,"03",1,0.0357142857142857
"52",50515,"03",1,0.0357142857142857
"53",50590,"03",1,0.0357142857142857
"54",50632,"03",1,0.0357142857142857
"55",50673,"03",1,0.0357142857142857
"56",50746,"03",3,0.107142857142857
"57",50851,"03",1,0.0357142857142857
"58",51209,"03",1,0.0357142857142857
"59",51271,"03",3,0.107142857142857
"60",51301,"03",2,0.0714285714285714
"61",51330,"03",2,0.0714285714285714
"62",50448,"04",1,0.0357142857142857
"63",50502,"04",1,0.0357142857142857
"64",50581,"04",1,0.0357142857142857
"65",50590,"04",1,0.0357142857142857
"66",50724,"04",1,0.0357142857142857
"67",50746,"04",1,0.0357142857142857
"68",50851,"04",1,0.0357142857142857
"69",51209,"04",1,0.0357142857142857
"70",51271,"04",1,0.0357142857142857
"71",51295,"04",2,0.0714285714285714
"72",51363,"04",2,0.0714285714285714
"73",50515,"05",1,0.0357142857142857
"74",50523,"05",3,0.107142857142857
"75",50541,"05",1,0.0357142857142857
"76",50632,"05",1,0.0357142857142857
"77",50658,"05",1,0.0357142857142857
"78",50724,"05",1,0.0357142857142857
"79",50775,"05",1,0.0357142857142857
"80",50792,"05",1,0.0357142857142857
"81",51011,"05",2,0.0714285714285714
"82",51209,"05",1,0.0357142857142857
"83",51271,"05",1,0.0357142857142857
"84",51330,"05",1,0.0357142857142857
"85",50463,"06",1,0.0357142857142857
"86",50485,"06",1,0.0357142857142857
"87",50502,"06",1,0.0357142857142857
"88",50515,"06",1,0.0357142857142857
"89",50523,"06",1,0.0357142857142857
"90",50541,"06",2,0.0714285714285714
"91",50590,"06",1,0.0357142857142857
"92",50724,"06",3,0.107142857142857
"93",50746,"06",1,0.0357142857142857
"94",50775,"06",1,0.0357142857142857
"95",50792,"06",2,0.0714285714285714
"96",50829,"06",1,0.0357142857142857
"97",50851,"06",1,0.0357142857142857
"98",50891,"06",1,0.0357142857142857
"99",50904,"06",1,0.0357142857142857
"100",51011,"06",3,0.107142857142857
"101",51187,"06",1,0.0357142857142857
"102",51209,"06",2,0.0714285714285714
"103",51271,"06",2,0.0714285714285714
"104",51301,"06",1,0.0357142857142857
"105",51330,"06",1,0.0357142857142857
"106",51363,"06",1,0.0357142857142857
"107",50448,"07",1,0.0357142857142857
"108",50485,"07",4,0.142857142857143
"109",50502,"07",3,0.107142857142857
"110",50515,"07",2,0.0714285714285714
"111",50523,"07",1,0.0357142857142857
"112",50541,"07",8,0.285714285714286
"113",50581,"07",1,0.0357142857142857
"114",50590,"07",1,0.0357142857142857
"115",50632,"07",1,0.0357142857142857
"116",50658,"07",1,0.0357142857142857
"117",50673,"07",4,0.142857142857143
"118",50687,"07",2,0.0714285714285714
"119",50724,"07",2,0.0714285714285714
"120",50746,"07",4,0.142857142857143
"121",50775,"07",1,0.0357142857142857
"122",50792,"07",3,0.107142857142857
"123",50829,"07",2,0.0714285714285714
"124",50851,"07",3,0.107142857142857
"125",50904,"07",2,0.0714285714285714
"126",50909,"07",2,0.0714285714285714
"127",51011,"07",3,0.107142857142857
"128",51138,"07",3,0.107142857142857
"129",51209,"07",3,0.107142857142857
"130",51253,"07",2,0.0714285714285714
"131",51271,"07",4,0.142857142857143
"132",51301,"07",1,0.0357142857142857
"133",51330,"07",2,0.0714285714285714
"134",50448,"08",2,0.0714285714285714
"135",50463,"08",3,0.107142857142857
"136",50485,"08",7,0.25
"137",50502,"08",9,0.321428571428571
"138",50515,"08",6,0.214285714285714
"139",50523,"08",5,0.178571428571429
"140",50541,"08",5,0.178571428571429
"141",50581,"08",2,0.0714285714285714
"142",50590,"08",2,0.0714285714285714
"143",50632,"08",3,0.107142857142857
"144",50647,"08",5,0.178571428571429
"145",50658,"08",2,0.0714285714285714
"146",50673,"08",1,0.0357142857142857
"147",50687,"08",3,0.107142857142857
"148",50724,"08",7,0.25
"149",50746,"08",4,0.142857142857143
"150",50775,"08",5,0.178571428571429
"151",50792,"08",1,0.0357142857142857
"152",50851,"08",4,0.142857142857143
"153",50891,"08",3,0.107142857142857
"154",50904,"08",2,0.0714285714285714
"155",50909,"08",4,0.142857142857143
"156",51011,"08",4,0.142857142857143
"157",51138,"08",6,0.214285714285714
"158",51187,"08",1,0.0357142857142857
"159",51209,"08",6,0.214285714285714
"160",51253,"08",5,0.178571428571429
"161",51271,"08",1,0.0357142857142857
"162",51295,"08",4,0.142857142857143
"163",51301,"08",2,0.0714285714285714
"164",51330,"08",3,0.107142857142857
"165",51363,"08",2,0.0714285714285714
"166",50463,"09",1,0.0357142857142857
"167",50485,"09",3,0.107142857142857
"168",50502,"09",2,0.0714285714285714
"169",50515,"09",4,0.142857142857143
"170",50541,"09",3,0.107142857142857
"171",50581,"09",1,0.0357142857142857
"172",50590,"09",3,0.107142857142857
"173",50632,"09",2,0.0714285714285714
"174",50647,"09",3,0.107142857142857
"175",50658,"09",1,0.0357142857142857
"176",50673,"09",3,0.107142857142857
"177",50687,"09",3,0.107142857142857
"178",50724,"09",7,0.25
"179",50746,"09",3,0.107142857142857
"180",50775,"09",4,0.142857142857143
"181",50792,"09",2,0.0714285714285714
"182",50829,"09",2,0.0714285714285714
"183",50851,"09",3,0.107142857142857
"184",50891,"09",3,0.107142857142857
"185",50904,"09",2,0.0714285714285714
"186",50909,"09",1,0.0357142857142857
"187",51011,"09",2,0.0714285714285714
"188",51138,"09",1,0.0357142857142857
"189",51187,"09",1,0.0357142857142857
"190",51209,"09",2,0.0714285714285714
"191",51253,"09",2,0.0714285714285714
"192",51271,"09",2,0.0714285714285714
"193",51295,"09",2,0.0714285714285714
"194",51330,"09",2,0.0714285714285714
"195",51363,"09",1,0.0357142857142857
"196",50463,"10",2,0.0714285714285714
"197",50485,"10",5,0.178571428571429
"198",50502,"10",5,0.178571428571429
"199",50523,"10",1,0.0357142857142857
"200",50541,"10",3,0.107142857142857
"201",50581,"10",3,0.107142857142857
"202",50590,"10",2,0.0714285714285714
"203",50632,"10",1,0.0357142857142857
"204",50647,"10",1,0.0357142857142857
"205",50658,"10",3,0.107142857142857
"206",50673,"10",1,0.0357142857142857
"207",50724,"10",5,0.178571428571429
"208",50746,"10",3,0.107142857142857
"209",50775,"10",4,0.142857142857143
"210",50792,"10",4,0.142857142857143
"211",50829,"10",1,0.0357142857142857
"212",50851,"10",3,0.107142857142857
"213",50891,"10",3,0.107142857142857
"214",50904,"10",2,0.0714285714285714
"215",50909,"10",3,0.107142857142857
"216",51138,"10",1,0.0357142857142857
"217",51209,"10",4,0.142857142857143
"218",51253,"10",2,0.0714285714285714
"219",51271,"10",3,0.107142857142857
"220",51295,"10",2,0.0714285714285714
"221",51330,"10",3,0.107142857142857
"222",51363,"10",3,0.107142857142857
"223",50448,"11",3,0.107142857142857
"224",50485,"11",4,0.142857142857143
"225",50502,"11",5,0.178571428571429
"226",50541,"11",4,0.142857142857143
"227",50581,"11",2,0.0714285714285714
"228",50590,"11",2,0.0714285714285714
"229",50632,"11",2,0.0714285714285714
"230",50647,"11",2,0.0714285714285714
"231",50658,"11",2,0.0714285714285714
